Domain,Superphylum,Phylum,Class,Order,Family,Genus,Last,Size.min,Size.max,Cover,Shape,Spicule,Symmetry,Polarity,Colony,Motility,Chloroplast,Plast.origin,Ingestion.mode,Symbiontic,X,Resting.stage,Validation,Validation.I.O,Suspected.trophism,Source.1,Source.2,Source.3,Source.4,IN.OUT
Eukaryota,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,Litostomatea,NA,NA,Naked,NA,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Litostomatea,Rhynchostomatia,Dileptidae,Dileptidae_X,Dileptidae,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,https://doi.org/10.1016/j.ejop.2011.04.006,,,,Yes
Eukaryota,Alveolata,Ciliophora,Litostomatea,Rhynchostomatia,Tracheliidae,Trachelius,Trachelius,200,400,Naked,Round,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,https://doi.org/10.1016/j.ejop.2011.04.006,https://www.nies.go.jp/chiiki1/protoz/morpho/ciliopho/tracheli.htm,,,Yes
Eukaryota,Alveolata,Ciliophora,NA,NA,NA,NA,Ciliophora,NA,NA,Naked,Elongated,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Nassulida,Obertrumia,Obertrumia,50,100,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,"Foissner, W., Agatha, S. and Berger, H.: Soil Ciliates (Protozoa, Ciliophora) from Namibia (Southwest Africa), with emphasis on two contrasting environments, the Etosha Region and the Namib Desert. Part I: text and line drawings, Denisia, 5(October 2015), 1_1063, 2002.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Glaucomidae,Glaucomidae_X,Glaucomidae,50,90,Naked,Round,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://doi.org/10.1111/jeu.12016,,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Ophryoglenida,Ichthyophthirius,Ichthyophthirius,50,500,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,Parasite,NA,1,1,OK,Parasite,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.","Mehlhorn, H. (Ed.). (2016). Encyclopedia of Parasitology. doi:10.1007/978-3-662-43978-4",,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,NA,Tetrahymenida,30,50,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,Parasite,NA,1,1,OK,Parasite,"Ruehle, M. D., Orias, E., & Pearson, C. G. (2016). Tetrahymena as a Unicellular Model Eukaryote: Genetic and Genomic Tools . Genetics, 203(2), 649–665. doi:10.1534/genetics.114.169748","Cheng, CY., Chang, SL., Lin, IT. et al. Abundant and diverse Tetrahymena species living in the bladder traps of aquatic carnivorous Utricularia plants. Sci Rep 9, 13669 (2019). https://doi.org/10.1038/s41598-019-50123-1","Jirovec, O. (1967). Le parasitisme artificiel des Protozoaires libres. Annales de Parasitologie Humaine et Comparée, 42(2), 133–140. doi:10.1051/parasite/1967422133","Mehlhorn, H. (Ed.). (2016). Encyclopedia of Parasitology. doi:10.1007/978-3-662-43978-4",Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,Oligohymenophorea,NA,NA,Naked,NA,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO4,OLIGO4_X,OLIGO4_XX,OLIGO4,NA,NA,Naked,NA,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO8,OLIGO8_X,OLIGO8_XX,OLIGO8,NA,NA,Naked,NA,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Conchophthiridae,Conchophthirus,Conchophthirus,50,130,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,Parasite,NA,0,1,OK,Parasite,https://doi.org/10.1006/jipa.1997.4728,Investigation of the endosymbionts of Dreissena stankovici with morphological and molecular confirmation of host species.,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,NA,NA,Oligohymenophorea,NA,NA,Naked,NA,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Oligohymenophorea_XX,Dexiotricha,Dexiotricha,30,70,Naked,Round,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://doi.org/10.1099/ijs.0.059899-0,,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Oligohymenophorea_XX,Oligohymenophorea_XXX,Oligohymenophorea,NA,NA,Naked,NA,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Oligohymenophorea_XX,Pseudocyclidium,Pseudocyclidium,NA,NA,Naked,NA,0,Asymetrical,NA,NA,NA,0,None,Phagotrophic,NA,NA,NA,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Frontoniidae_1,Frontoniidae_1_X,Frontoniidae_1,70,250,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Long, H., Song, W., Al-Rasheid, K. A. S., Wang, Y., Yi, Z., Al-Quraishy, S., Lin, X. and Al-Farraj, S. A.: Taxonomic studies on three marine species of Frontonia from northern China: F. didieri n. sp., F. multinucleata n. sp. and F. tchibisovae Burkovski, 1970 (Ciliophora: Peniculida), Zootaxa, 1687, 35_50, 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Frontoniidae_2,Frontoniidae_2_X,Frontoniidae_2,70,250,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Long, H., Song, W., Al-Rasheid, K. A. S., Wang, Y., Yi, Z., Al-Quraishy, S., Lin, X. and Al-Farraj, S. A.: Taxonomic studies on three marine species of Frontonia from northern China: F. didieri n. sp., F. multinucleata n. sp. and F. tchibisovae Burkovski, 1970 (Ciliophora: Peniculida), Zootaxa, 1687, 35_50, 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Lembadionidae,Lembadion,Lembadion,120,200,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://www.nies.go.jp/chiiki1/protoz/morpho/ciliopho/lembadio.htm,,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Parameciidae,Paramecium,Paramecium,50,330,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://doi.org/10.1006/rwgn.2001.0952,https://www.nies.go.jp/chiiki1/protoz/morpho/ciliopho/parameci.htm,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Peniculida,Peniculida_X,Peniculida,50,330,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_1,Trichodinidae,Trichodina_1,Trichodina_1,22,104,Naked,Round,0,Radial,Isopolar,None,Swimmer,0,None,Myzocytotic,Parasite,NA,0,1,OK,Parasite,"Wellborn, T. L.: Trichodina (Ciliata: Urceolariidae) of Freshwater Fishes of the Southeastern United States, J. Protozool., 14(3), 399_412, doi:10.1111/j.1550-7408.1967.tb02017.x, 1967.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,OLIGO2,OLIGO2_X,OLIGO2,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,NA,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Epistylis,Epistylis,70,600,Naked,Elongated,0,Asymetrical,Heteropolar,Elongated,Attached,0,None,Phagotrophic,Commensalist,NA,1,1,OK,Heterotroph,"Zhou, T., Wang, Z., Yang, H., & Gu, Z. (2019). Morphological and molecular identification of epibiontic sessilid Epistylis semiciculus n. sp. (cciliophora, Peritrichia) from Procambarus clarkia (Crustacea, Decapoda) in China. International Journal for Parasitology: Parasites and Wildlife. doi:10.1016/j.ijppaw.2019.09.006","Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.","Viljoen, S., & Van As, J. G. (1987). Notes on the morphology and asexual reproductive processes of sessile peritrichs. Hydrobiologia, 154(1), 75–86. doi:10.1007/bf00026832","Mehlhorn, H. (Ed.). (2016). Encyclopedia of Parasitology. doi:10.1007/978-3-662-43978-4",Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,NA,Sessilida,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Attached,0,None,Phagotrophic,Commensalist,NA,NA,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Ophrydium,Ophrydium,50,400,Naked,Elongated,0,Asymetrical,Heteropolar,Elongated,Attached,0,None,Phagotrophic,Commensalist,NA,NA,1,OK,Heterotroph,"Duval B, Margulis L. The microbial community of Ophrydium versatile colonies: endosymbionts, residents, and tenants. Symbiosis. 1995;18:181-210. PMID: 11539474.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Sessilida_X,Sessilida,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Attached,0,None,Phagotrophic,Commensalist,NA,NA,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Telotrochidium,Telotrochidium,45,170,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,Commensalist,NA,1,1,OK,Heterotroph,"Martђn-Cereceda, M., Guinea, A., Bonaccorso, E., Dyal, P., Novarino, G. and Foissner, W.: Classification of the peritrich ciliate Opisthonecta matiensis (Martin-Cereceda et al. 1999) as Telotrochidium matiense nov. comb., based on new observations and SSU rDNA phylogeny, Eur. J. Protistol., 43(4), 265_279, doi:10.1016/j.ejop.2007.04.003, 2007.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Vorticella,Vorticella,23,157,Naked,Elongated,0,Asymetrical,Heteropolar,None,Attached,0,None,Phagotrophic,Commensalist,NA,1,1,OK,Heterotroph,"Finley, H. E., & Williams, H. B. (1955). Chromatographic Analysis of the Asexual and Sexual Stages of a Ciliate (Vorticella microstoma). Journal of Protozoology, 2, 13_18.","Noland, L. E., & Finley, H. E. (1931). Studies on the Taxonomy of the Genus Vorticella. American Microscopical Society, L(2), 296_298.","Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Philasterida_X,Philasterida,60,90,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,Parasite,NA,1,1,OK,Parasite,"Xiaozhong, H., Warren, A., & Song, W. (2008). Stomatogenesis and morphological re-description of the marine ciliate, Philasterides armatalis (Protozoa: Ciliophora: Scuticociliatida). Journal of the Marine Biological Association of the UK, 88(1), 29_34. http://doi.org/10.1017/S0025315408000088",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Thigmophryidae,Myxophyllum,Myxophyllum,100,150,Naked,Round,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,Parasite,NA,NA,1,OK,Parasite,"L'Ultrastructure du Cilié Myxophyllum steenstrupi (Stein, 1861) Parasite de Mollusques Pulmonés et la Famille des Thigmophryidae Chatton et Lwoff, 1923",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Histiobalantiidae,Histiobalantium,Histiobalantium,50,75,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,https://doi.org/10.1016/j.ejop.2008.11.003,,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Pleuronematida,NA,Pleuronematida,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Scuticociliatia_2_X,Cyclidium_3,Cyclidium_3,18,26,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,"Song, W., & Wilbert, N. (2002). Reinvestigations of Three “Well-known” Marine Scuticociliates: Uronemella filificum (Kahl, 1931) nov. gen., nov. comb., Pseud cohnilembus hargisi Evans & Thompson, 1964 and Cyclidium citrullus Cohn 1865, with Description of the New Genus Uronemella (Protozoa, Ciliophora, Scuticociliatida). Zoologischer Anzeiger - A Journal of Comparative Zoology, 241(4), 317–331. doi:10.1078/0044-5231-00075","Hoare, C. A. (1927). Studies on Coprozoic Ciliates. Parasitology, 19(02), 154. doi:10.1017/s0031182000005618",,,Yes
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Chilodonella,Chilodonella,30,50,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,Parasite,NA,0,1,OK,Parasite,"Das, B. P. (2003). Chilodonella uncinata - A protozoa pathogenic to mosquito larvae. Current Science, 85(4), 483_489.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Chilodonellidae_X,Chilodonellidae,30,150,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Das, B. P. (2003). Chilodonella uncinata - A protozoa pathogenic to mosquito larvae. Current Science, 85(4), 483_489.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,Suctoria,NA,NA,Organic,Elongated,0,Asymetrical,Heteropolar,None,Attached,0,None,Myzocytotic,NA,NA,1,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,PHYLL_1,PHYLL_1_X,PHYLL_1,NA,NA,Organic,Elongated,0,Asymetrical,Heteropolar,None,Attached,0,None,Myzocytotic,NA,NA,1,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Tokophryidae,Tokophrya,Tokophrya,75,125,Naked,Elongated,0,Asymetrical,Heteropolar,None,Attached,0,None,Myzocytotic,Commensalist,NA,0,1,OK,Heterotroph,protist.i.hosei.ac.jp/pdb/Images/Ciliophora/Tokophrya/index.html,,,,Yes
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Synhymenia,Orthodonellidae,Orthodonellidae_X,Orthodonellidae,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,NA,1,OK,Heterotroph,"V_a_n_, P. and Tirjakov_, E.: Taxonomic Revision and Neotypification of Zosterodasys transversus (Kahl, 1928), with Description of a Mirror-Image Doublet (Ciliophora, Phyllopharyngea, Synhymeniida), Acta Protozool., 51(1), 39_54, doi:10.4467/16890027AP.12.004.0387, 2012.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,Epalxellidae,Epalxella,Epalxella,40,60,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,eol.org/pages/2915227/overview,,,,Yes
Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,NA,NA,Plagiopylea,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,NA,NA,0,1,OK,Heterotroph,NA,NA,NA,NA,Yes
Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,Plagiopylida,Plagiopylida_X,Plagiopylida,NA,NA,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Goosen, N. K., Wagener, S. and Stumm, C. K.: A comparison of two strains of the anaerobic ciliate Trimyema compressum, Arch. Microbiol., 153(2), 187_192, doi:10.1007/BF00247819, 1990.",www.nies.go.jp/chiiki1/protoz/morpho/trimyema.htm#Trimyema compressum,,,Yes
Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,Trimyemidae,Trimyema,Trimyema,40,80,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Goosen, N. K., Wagener, S. and Stumm, C. K.: A comparison of two strains of the anaerobic ciliate Trimyema compressum, Arch. Microbiol., 153(2), 187_192, doi:10.1007/BF00247819, 1990.",www.nies.go.jp/chiiki1/protoz/morpho/trimyema.htm#Trimyema compressum,,,Yes
Eukaryota,Alveolata,Ciliophora,Prostomatea_1,Prostomatea_1_X,Colepidae,Coleps,Coleps,40,65,Calcareous,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Chen, X., Wang, Y., Long, H., AL-Rasheid, K. A. S., Warren, A. and Song, W.: Morphological studies on two marine colepid ciliates from Qingdao, China, Nolandia orientalis spec. nov. and Pinacocoleps similis (Kahl, 1933) comb. nov. (Ciliophora, Colepidae), Eur. J. Protistol., 46(4), 254_262, doi:10.1016/j.ejop.2010.06.002, 2010.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Prostomatea_1,Prostomatea_1_X,Colepidae,NA,Colepidae,40,250,Calcareous,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Chen, X., Wang, Y., Long, H., AL-Rasheid, K. A. S., Warren, A. and Song, W.: Morphological studies on two marine colepid ciliates from Qingdao, China, Nolandia orientalis spec. nov. and Pinacocoleps similis (Kahl, 1933) comb. nov. (Ciliophora, Colepidae), Eur. J. Protistol., 46(4), 254_262, doi:10.1016/j.ejop.2010.06.002, 2010.",,,,Yes
Eukaryota,Alveolata,Ciliophora,Prostomatea_2,Prostomatea_2_X,Placidae,NA,Placidae,NA,NA,Naked,Round,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,0,1,OK,Heterotroph,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",https://doi.org/10.1111/j.1550-7408.2012.00629.x,,,Yes
Eukaryota,Alveolata,Ciliophora,Prostomatea_3,Prostomatea_3_X,Holophryidae,Prorodon,Prorodon,330,640,Naked,Elongated,0,Asymetrical,Heteropolar,None,Swimmer,0,None,Phagotrophic,No,NA,1,1,OK,Heterotroph,https://doi.org/10.1016/S0932-4739(89)80009-4,"Lynn, D.: The Ciliated Protozoa. Characterization, Classification, and guide to the Literature, Third Edit., edited by P. Roos and B. van Herk, Springer-Verlag, Dordrecht Heidelberg London New York., 2008.",,,Yes
